21,19.44,59,19.13,0,16.7
22,18.56,63,17.26,0,15.8
23,17.48,67,17.19,0,14.4
0,17.08,67,16.33,0,14.3
1,15.84,76,13.58,0,13.6
2,16.7,72,14.57,0,13.2
3,15.35,87,15.65,0,13.1
4,15.07,87,15.28,0,13.4
5,17.08,77,15.5,0,14.3
6,17.78,79,18.76,0,15.2
7,20,67,20.53,0,21
8,21.67,58,21.36,0,23
9,21.59,53,16.97,0,27.6
10,22.78,52,21.02,0,28.7
11,23.89,52,23.09,0,33.9
12,25.07,35,19.95,0,34.2
13,25.52,38,20.56,0,26.4
14,25.56,39,24.19,0,28.8
15,26.67,36,24.94,0,34.7
16,26.67,38,25.79,0,34.1
17,26.67,39,25.59,0,30.4
18,26.11,40,24.69,0,29.2
19,24.44,48,24.03,0,24.3
20,25.21,39,19.7,0,22.7
21,24.8,36,21.99,0,20.5
22,22.22,66,22.79,0,20.3
23,22.22,63,22.84,0,20.5
0,21.11,61,17.08,0,20.1
1,20.56,60,20.72,0,18.5
2,20.56,63,21.26,12,18.1
3,19.44,66,17.26,29,17.3
4,18.33,73,16.54,100,17.5
5,17.78,76,16.65,100,18.1
6,18.33,73,18.77,99,18.1
7,18.89,71,19.37,100,18.9
8,17.78,81,18.27,96,19.1
9,18.66,77,16.54,75,19.2
10,20.05,59,16.65,87,19.8
11,21.8,46,18.25,95,23.5
12,22.27,41,17.96,98,24
13,22.51,41,17.69,100,29.3
14,22.97,41,18.03,100,28.9
15,22.22,47,21.11,100,30.6
16,21.67,46,20.97,92,29
17,21.11,44,20.11,93,25.8
18,20,46,18.29,78,24.2
19,17.78,55,17.15,69,18.6
20,16.67,57,15.61,58,17.2
21,16.67,59,15.73,35,14.9
22,16.67,61,15.86,0,14.4
23,16.51,63,11.88,0,13.4
0,16.67,65,16.11,0,13.2
1,16.67,67,15.92,0,12.9
2,16.11,67,15.53,0,13
3,16.27,65,12.41,0,12.3
4,14.44,76,11.15,0,11.8
5,16,77,14.79,0,11
6,17.78,62,17.62,0,12.3
7,20,55,19.92,0,20.3
8,21.11,51,20.37,0,22.9
9,21.67,47,20.43,0,28.2
10,22.78,45,21.63,0,29.9
11,23.33,38,21.98,0,33.6
12,25,26,22.14,0,33.6
13,25.14,25,21.84,0,36.7
14,25.74,22,21.92,0,38.4
15,28.89,19,27.06,0,37
16,27.78,27,26.47,0,36
17,27.78,24,25.1,0,32.5
18,26.67,25,23.31,0,30.7
19,23.33,45,22.95,0,23.1
20,21.11,54,20.94,0,21.2
21,21.17,52,17.57,0,17.6
22,21.48,49,17.18,0,16.8
23,20.8,64,19.8,0,15.6
0,21.06,54,16.94,0,15.3
1,21.18,53,16.74,0,13.8
2,19.32,72,18.81,0,13.5
3,19.44,87,20.65,0,13.4
4,20,89,22.23,0,13.5
5,20.06,85,18.57,0,13.3
6,20.56,86,23.1,0,13.8
7,22.22,82,24.51,0,18.3
8,22.78,78,25.27,3,23.7
9,23.89,76,26.36,7,27.3
10,25.56,71,27.96,15,30.2
11,27.22,62,29.96,7,34
12,28.33,52,29.98,5,37.4
13,30.56,36,30.49,4,38.7
14,30.41,28,28.54,4,40.9
15,31.67,40,32.87,14,40.7
16,31.11,39,31.66,0,38.8
17,31.11,25,30.2,0,36.4
18,30.83,22,27.4,0,34.2
19,29.06,24,24.53,0,30.8
20,23.33,74,25.99,0,26
21,23.67,67,22.26,0,23.1
22,23.93,63,22.2,0,21.4
23,24.25,59,21.84,0,20.5
0,23.52,69,23.93,0,19.5
1,23.32,69,24,0,19.3
2,23.1,66,22.52,0,19.3
3,23.27,59,21.22,0,18.5
4,20.52,82,22.69,0,17.6
5,21.59,68,19.05,0,17
6,20.56,92,19.88,0,17.4
7,23.33,76,26.18,0,21.1
8,25.56,68,28.26,0,25.1
9,27.22,60,29.73,17,28.5
10,28.89,47,29.48,19,32.4
11,28.79,43,27.29,31,35.4
12,30.01,35,27.8,53,38.5
13,31.19,28,28.42,69,38.4
14,31.85,25,28.99,78,35
15,31.67,36,31.94,86,34
16,32.22,36,33.3,100,33.9
17,32.22,35,33.14,60,36.1
18,30.56,38,31.41,55,32.9
19,28.33,47,29.66,43,30.2
20,27.39,49,24.49,40,27
21,26.11,63,28.81,47,25.1
22,26.11,61,28.28,0,24.4
23,25,65,27.46,38,23.7
0,25.15,58,23.95,46,23
1,23.33,75,22.39,66,22.6
2,20.56,88,22.95,73,22.1
3,20.32,93,18.58,90,21.1
4,20,89,16.28,100,20.3
5,21.11,81,19.13,100,19.9
6,20,93,22.84,100,19.8
7,21.67,90,24.72,100,20.7
8,23.33,76,25.24,100,23.5
9,23.61,70,21.49,98,26.1
10,22.42,68,18.28,100,25.2
11,24.55,78,20.55,75,32.1
12,25.65,61,22.87,20,34.6
13,26,50,21.02,20,35.6
14,26.48,47,18.1,20,34.6
15,25.19,43,22.28,38,31.4
16,25.11,40,15.58,19,30.3
17,21.67,53,14.99,0,27.3
18,20.56,57,19.85,0,22.7
19,20.19,57,18.12,39,19.6
20,19.44,54,17.26,4,18.3
21,18.52,55,18.07,54,17.8
22,18.15,59,16.94,97,16.6
23,17.04,60,15.62,48,15.7
0,16.3,61,15.08,32,14.6
1,15.56,65,13.78,24,14.1
2,14.81,65,13.79,17,13.1
3,14.26,66,12.54,14,12.3
4,13.71,70,12.07,0,11.6
5,13.5,68,7.52,0,11.3
6,13.14,70,12.31,0,11.5
7,13.47,66,7.12,0,14
8,16.12,62,13.98,0,17.1
9,17.4,54,15.68,0,17.7
10,18.33,48,12.96,0,19.6
11,19.34,42,13.54,0,20.4
12,19.3,52,15.56,75,21.5
13,20.64,48,15.09,40,25.3
14,22.29,39,20.81,0,24.6
15,23.89,38,22.97,0,25.2
16,24.52,32,19.46,0,22.6
17,24.72,27,18.56,0,22.8
18,24.22,26,18.03,0,25
19,23.27,28,17.41,0,21.2
20,20,43,15.57,0,18.2
21,20,38,15.17,0,16.8
22,19.05,37,13.84,0,13.7
23,16.86,52,12.56,0,12.2
0,15.75,57,11.67,0,11.4
1,14.99,59,12.08,0,10.5
2,14.26,62,11.49,0,9.4
3,13.51,64,12.46,0,9.2
4,13.17,59,10.12,0,8.1
5,12.42,65,9.68,0,7.6
6,13.51,65,11.17,0,9
7,13.32,59,10.51,0,12.4
8,14.59,50,11.24,0,18.6
9,20.06,47,17.5,0,22
10,21.98,40,18.89,0,25.2
11,22.3,34,18.44,0,27.4
12,24.24,28,20.07,0,30.3
13,25.75,32,24.61,0,32
14,26.36,31,24.92,0,32.9
15,26.44,43,24.45,20,33.2
16,25.76,23,23.01,0,32.8
17,25.17,29,20.19,0,32.1
18,22.17,60,23.13,0,29.6
19,21.76,53,18.09,0,23
20,20.81,51,16.8,0,19.9
21,19.48,54,15.05,0,18.3
22,18.91,58,14.43,0,17.4
23,18.16,85,15.86,0,16.9
0,18.47,80,16.7,0,16.7
1,18.73,69,17.01,0,16.2
2,18.81,60,16.68,0,15.9
3,19.43,74,18.48,0,15
4,19.08,61,17.95,0,14.8
5,17.89,81,16.97,0,15
6,18.27,68,16.51,0,16.3
7,21.18,61,21.61,0,20.9
8,21.45,51,18.88,0,26.1
9,25.56,45,25.47,0,30
10,25.33,37,22.1,0,33.2
11,26.73,44,26.56,0,36.5
12,28.39,39,28.73,0,39.4
13,29.51,39,29.86,0,39.4
14,29.75,35,29.31,0,38.9
15,30.06,31,29.46,0,36
16,30.31,28,29.03,0,36.5
17,29.44,29,28.11,0,34.3
18,28.83,33,28.51,0,35.6
19,26.36,43,26.59,0,28.1
20,26.39,36,23.24,0,24.2
21,25.36,59,24.49,0,21.9
22,22.64,74,22.42,0,20.3
23,23.48,59,21.82,0,20.5
0,22.67,69,24.61,0,20.5
1,23.89,48,24.26,0,19.7
2,23.47,47,19.41,0,19.6
3,21,68,18.32,0,19.2
4,21.29,67,22.25,0,18.5
5,20.36,74,17.93,0,18.4
6,20.96,63,18.04,0,19.4
7,23.4,61,24.55,0,23.6
8,24.19,53,23.89,0,27.7
9,25.31,52,25.58,0,30
10,27.3,46,27.85,0,32.6
11,27.78,42,27.06,0,35.6
12,28.94,37,28.54,0,37.1
13,31.67,30,31.65,0,39.3
14,31.11,29,30.17,0,39.4
15,31.11,30,30.32,0,39
16,31.11,30,30.95,0,37.2
17,30.89,27,28.17,0,36.6
18,29.44,35,29.85,0,37.9
19,26.98,42,27.59,0,29.1
20,26.26,42,23.13,0,24.8
21,23.64,60,24.78,0,22.5
22,22.78,65,20.75,0,20.9
23,22.47,74,24.47,0,20.1
0,22.22,75,24.52,0,19.7
1,23.09,62,24.54,0,19
2,22.71,68,24.26,0,20.6
3,21.86,77,21.16,0,20.6
4,21.95,68,20.78,0,19.6
5,21.05,84,23.32,0,19.3
6,22.22,78,22.42,0,19.6
7,23.09,74,25.35,0,21.8
8,24.19,70,25.57,0,27.8
9,25.36,63,27.75,0,29.4
10,27.6,54,29.54,0,32.8
11,27.47,48,26.94,0,34.8
12,30.56,49,32.68,0,38.7
13,30.37,40,31.45,0,39.4
14,30.64,37,30.74,0,40.3
15,31.05,30,28.6,0,38.3
16,33.33,31,30.75,0,38.6
17,31.11,39,31.34,17,37.8
18,29.44,48,30.99,21,35.2
19,28.15,47,24.92,21,31.6
20,24.51,66,26.25,31,24.5
21,24.21,65,22.26,31,23.6
22,23.64,78,25.88,1,22.2
23,23.89,78,27.18,1,21.9
0,24.2,72,27.04,1,21.4
1,23.89,73,26.07,0,21
2,23.02,79,26.02,0,22.1
3,22.47,83,25.59,2,22.1
4,22.47,84,25.05,0,21.8
5,22,82,21.89,23,21.6
6,22.53,85,25.54,64,22.1
7,22.07,84,22.27,68,23
8,24.19,78,26.68,79,27.6
9,24.75,75,27.83,80,28.8
10,25,74,27.77,100,31.1
11,26.67,69,29.98,94,31.5
12,27.78,63,30.89,96,36.4
13,28.09,56,30.15,97,35.9
14,27.59,58,30.01,98,34.4
15,27.85,57,30.25,95,33.4
16,27.29,64,30.3,100,31.9
17,26.42,69,25.45,100,31.3
18,25.87,66,27.86,100,29.3
19,25.56,70,27.85,93,28.1
20,25.1,67,23.25,93,24.4
21,23.89,77,26.78,95,23.8
22,23.58,82,27.12,100,22.3
23,23.33,82,26.75,67,22
0,23.97,75,22.85,63,21.3
1,23.79,74,22.57,65,21.2
2,23.33,83,26.53,53,22
3,22.92,80,22.51,49,21.9
4,22.34,79,21.8,11,21.2
5,21.72,81,21.16,3,21.1
6,22.53,82,25.28,0,22.1
7,23.95,78,26.96,0,23.6
8,24.75,73,26.99,0,28.5
9,25.62,70,28.57,1,29.6
10,25.25,66,24.96,1,33.3
11,27.28,65,30.41,0,35.2
12,27.78,61,30.01,0,36.9
13,28.02,53,27.31,0,37.2
14,28.86,46,27.27,0,37.9
15,29.39,41,26.78,0,38.1
16,29.28,41,26.09,0,35.8
17,26.98,60,28.76,0,35.2
18,25.8,63,27.43,0,31.1
19,24.13,71,25.59,0,27.9
20,23.33,73,25.59,0,23.1
21,23.33,73,25.28,0,22.6
22,23.33,75,25.15,0,22.1
23,23.38,72,21.2,0,22.1
0,23.59,67,21.44,0,21.9
1,23.02,73,24.84,0,22
2,22.47,76,24.65,0,21
3,21.91,80,24.52,0,20.7
4,21.36,82,23.28,0,20.1
5,20.8,86,23.44,0,20
6,21.42,83,23.77,0,21.2
7,22.53,78,24.29,0,22.9
8,23.94,73,26.14,0,27.9
9,24.2,68,25.7,0,28.1
10,25.62,64,27.29,0,31.8
11,25.92,56,24.15,0,34.5
12,27.61,49,28.63,0,36.4
13,28.09,48,29.47,0,37.4
14,28.57,41,26.47,0,37.1
15,29.44,49,30.81,0,36.9
16,28.89,55,30.84,0,35.7
17,28.89,57,31.73,0,35.7
18,27.78,62,30.14,0,33.1
19,26.11,72,29.5,0,29.3
20,24.44,77,27.58,0,24.7
21,23.89,85,27.87,18,23.9
22,23.89,86,22.83,8,22.9
23,25.56,75,28.39,28,22.7
0,25,76,28.3,48,23.8
1,24.44,81,27.35,55,23.7
2,23.33,85,26.72,93,22.9
3,23.33,86,26.82,88,22.7
4,23.03,83,22.03,84,22.4
5,22.78,86,25.69,89,22.3
6,23.33,84,26,86,23.3
7,24.44,81,26.73,87,24.2
8,23.86,78,23.39,87,28.3
9,25.56,76,28.5,92,28.5
10,27.78,67,31.07,31,32.7
11,28.33,65,31.32,22,34.4
12,30,59,32.98,16,38.1
13,31.11,56,34.81,12,38.8
14,31.67,51,34.24,4,39.3
15,31.67,51,34.87,13,38.8
16,30.56,51,32.03,24,37.4
17,30.12,48,28.44,21,35
18,27.22,68,30.05,14,29.7
19,25.56,73,27.86,10,27.5
20,25.18,71,23.68,10,24.5
21,24.45,74,23.22,8,24
22,24.2,78,26.7,100,23.3
23,24.2,79,23.66,0,23.4
0,24.44,80,28.19,0,23.6
1,24.47,74,24.32,0,23.1
2,22.15,85,25.3,100,21.7
3,21.91,84,24.01,91,21.4
4,21.91,86,24.15,24,21.1
5,22.53,86,25.59,55,21.2
6,24.13,79,27.32,65,21.8
7,23.57,77,24.94,67,23.3
8,26.11,74,29.72,64,30.4
9,26.73,69,30.07,64,31.9
10,27.78,68,31.81,37,35.6
11,28.4,67,32.3,25,37.8
12,28.69,58,30.03,23,35.8
13,30.67,60,34.43,25,31.8
14,30.32,62,34.82,20,35.2
15,30.56,62,35.18,28,37.5
16,30.31,62,34.18,1,39.2
17,30.56,58,34.29,47,33.7
18,29.07,70,33.71,50,31.1
19,29.22,58,30.44,54,28.5
20,25.24,79,29.28,54,25.3
21,24.69,83,26.76,45,24.6
22,24.38,85,26.12,0,23.2
23,24.06,91,26.4,0,23
0,25.74,81,27.74,0,22.5
1,25.37,83,27.52,0,22.1
2,25,81,27.04,0,21.4
3,24.81,84,27.23,0,21.5
4,25.18,83,27.65,0,21.4
5,25.37,81,27.21,0,21.4
6,23,83,24.5,75,19.3
7,21.44,73,16.72,40,19.1
8,22.29,72,18.22,20,19.4
9,19.65,88,14.72,75,22.5
10,20.65,77,16.73,75,21.4
11,20.7,68,19.64,75,20.9
12,23.36,51,20.29,87,26.8
13,21.29,64,17.23,20,27.6
14,26.43,32,25.12,83,30.6
15,27.83,24,22.28,77,31.4
16,27.78,26,26.03,0,29
17,26.29,16,18.77,0,28.1
18,25.76,30,15.65,20,25.2
19,24.26,29,19.16,0,23.3
20,25.03,23,19.83,0,19.1
21,24.01,21,17.18,0,19
22,22.54,24,15.33,0,17.8
23,20.39,37,13.88,0,17.1
0,19.26,38,12.99,0,16.1
1,18.5,42,12.58,0,14.8
2,14.31,68,9.24,0,14
3,14.62,66,13.3,0,12.3
4,14.27,66,10.49,0,11.8
5,13.9,60,10.18,0,11
6,13.33,73,10.42,0,10.2
7,16.72,60,14.14,1,13.9
8,16.93,50,13.61,6,17.7
9,21.18,35,19.45,19,22.9
10,23.94,32,22.76,0,26
11,25.37,27,23.93,0,26.3
12,25.51,22,20.68,0,30.9
13,27.28,25,25.64,0,31.8
14,27.84,25,25.67,0,33.9
15,28.64,23,26.35,0,34.8
16,29.18,24,27.75,0,33.4
17,29.08,11,24.03,0,33.4
18,28.89,11,25.39,0,31.9
19,27.59,25,26,0,29.1
20,26.12,28,22.45,0,24.3
21,24.45,47,24.57,0,20.4
22,24.44,51,24.96,0,18.9
23,23.89,43,23.77,0,19.2
0,23.51,41,22.17,0,19.4
1,23.31,41,22.23,0,18.9
2,22.16,43,19.42,0,18.6
3,21.39,41,18.73,0,18.1
4,21.13,37,17.31,0,17.2
5,18.96,72,18.69,0,15.8
6,18.87,67,18.21,0,16.6
7,20.91,63,19.56,0,19.5
8,24.31,47,22.31,0,24.9
9,26.19,44,24.72,0,29.2
10,26.59,33,24.19,30,31.4
11,29.15,36,28,0,33.7
12,30.43,37,30.1,0,35.6
13,31.31,30,30.26,20,36.3
14,32.48,29,31.6,75,37.4
15,33.75,27,33.05,75,37.9
16,33.08,27,32.79,75,35.5
17,32.98,10,29.38,2,35.1
18,31.07,21,25.47,4,32
19,26.85,65,29.78,5,28.7
20,25.86,57,22.87,5,25.2
21,24.81,66,21.99,3,22.6
22,24.24,69,21.71,0,21.4
23,23.7,70,21.3,0,20.8
0,22.81,62,20.19,0,20.2
1,22.04,59,19.39,0,19.6
2,22.78,60,20.9,0,19
3,22.1,59,20.39,0,18.4
4,21.56,59,20.11,0,18
5,21.22,57,19.3,0,17.8
6,20.98,54,18.4,0,18.3
7,24.97,63,24.4,0,21.7
8,24.12,52,22.21,0,26.1
9,24.84,42,22.54,0,29
10,26.27,34,23.75,0,31.9
11,27.8,30,25.27,0,35.4
12,29.04,26,26.36,0,37.4
13,33.33,41,35.61,0,39.4
14,33.53,12,30.32,0,39.5
15,33.4,54,34.96,20,39.2
16,32.56,39,31.55,10,37.5
17,31.53,33,29.11,4,35.7
18,29.91,48,29.7,20,34.8
19,28.99,44,27,10,31.3
20,27.22,73,31.58,0,26.9
21,26.47,73,26.7,0,24.2
22,26.04,61,24.38,0,22.6
23,26.3,69,25.57,0,22
0,26.29,63,24.79,0,21.5
1,26.11,59,27.42,0,20.9
2,25.18,54,26.25,0,21.4
3,24.81,57,26.06,0,21.4
4,24.06,61,22.14,0,20.8
5,23.33,65,21.74,0,20.2
6,24.25,66,23.42,0,19.9
7,24.79,64,26.75,0,23.2
8,24.98,61,23.91,0,26.8
9,26.29,59,28.61,0,29.8
10,27.76,56,30.31,0,31.4
11,28.9,29,28.38,19,34.9
12,28.79,32,26.65,19,38.1
13,30.92,50,31.96,30,38.4
14,29.24,51,26.66,0,38.6
15,32.05,20,30.56,35,35.2
16,31.83,50,34.95,100,36.8
17,31.09,39,29.1,100,34
18,29.24,56,32.41,100,30.6
19,27.19,69,26.87,99,27.6
20,24.81,71,24.16,98,24.5
21,23.69,75,26.6,98,22.5
22,23.5,76,26.43,100,21.7
23,22.96,79,21.53,100,21
0,23.51,66,20.17,100,20.6
1,24.23,59,20.93,97,20.4
2,23.86,60,20.9,96,20.8
3,23.33,70,21.88,97,20.7
4,22.77,74,21.86,100,20.5
5,22.04,75,21.23,100,20.4
6,22.77,76,22.73,100,20.7
7,23.5,74,23.49,100,22.1
8,24.24,73,27.2,100,24.6
9,26.1,70,27.74,100,27.7
10,27.02,65,30.03,100,32.5
11,26.68,69,27.05,75,35.3
12,29.64,33,29.53,100,37.5
13,27.88,78,29.94,40,37.5
14,28.55,61,28.81,40,39.5
15,28.15,69,28.46,40,39.4
16,27.27,78,27.17,20,37.2
17,26.68,74,25.81,20,34.6
18,27.2,66,30.41,18,32.7
19,26.58,61,24.87,25,27.7
20,24.25,73,27.21,42,24.1
21,23.86,72,22.68,46,22.6
22,23.15,79,25.58,60,21.7
23,22.59,81,25.27,67,21.1
0,22.04,85,24.83,62,21
1,22.04,86,24.92,74,21.7
2,21.89,86,21.9,67,22.2
3,22.59,87,25.81,26,22.3
4,22.77,87,26.08,9,22.1
5,22.59,88,26.21,19,22.1
6,22.77,87,23.99,19,22.1
7,23.84,83,24.34,20,23.7
8,25.92,75,29.55,53,26
9,27.2,72,31.12,60,28.8
10,28.69,66,32.61,84,32
11,29.63,47,31.11,64,32.4
12,27.95,74,28.78,20,35.1
13,30.91,59,34.96,35,38
14,29.3,39,29.9,28,36.8
15,29.69,42,27.63,31,34.2
16,25.48,65,24.88,75,27.3
17,24.69,61,24.06,75,22.7
18,22.59,92,25.63,81,23
19,22.22,85,24.78,85,21.8
20,21.86,83,24.71,88,21.7
21,22.23,85,22.28,95,21.7
22,22.41,87,23.03,21,21.6
23,22.41,88,22.8,23,21.5
0,22.97,82,25.91,31,21.4
1,23.31,83,23.12,30,22.3
2,23.33,84,26.94,6,22.4
3,22.69,86,24.01,7,22.6
4,22.24,85,24.05,56,22.6
5,21.49,86,24.43,77,22.1
6,20.8,100,21.67,90,21.9
7,20.19,86,22.26,88,22
8,19.82,84,21.28,79,22.1
9,20.56,82,21.84,62,22.9
10,21.13,77,21.92,79,25.1
11,21.36,78,19.55,75,26.4
12,23.06,67,21.55,65,26.4
13,24.44,64,25.02,52,30
14,23,64,19.53,75,28.8
15,24.42,56,22.8,65,28.1
16,23.65,60,18.91,75,26.6
17,25,61,27.04,39,26.7
18,25,58,26.11,30,26.4
19,23.89,63,25.72,33,25.7
20,24.16,56,21.97,30,22.5
21,21.67,75,23.75,22,20
22,21.11,78,18.78,0,19.9
23,21.05,81,23.08,0,19.5
0,20.56,84,22.63,0,19.9
1,20,84,22.15,0,19.6
2,19.38,90,17.4,0,18.9
3,19.08,93,17.68,3,18.2
4,19.13,92,17.83,0,18
5,18.4,87,16.47,2,17.3
6,17.65,84,15.49,13,17.4
7,20.07,79,20.92,24,22.3
8,21.48,71,22.84,67,23.8
9,22.59,63,23.65,69,28.1
10,24.27,59,25.53,99,29.5
11,26.42,50,25.58,79,34.8
12,26.34,47,23.46,68,34.4
13,30.31,34,30.52,42,37.5
14,31.42,30,31.34,34,36.4
15,32.22,29,32.19,28,37.1
16,31.53,26,27.52,14,36.6
17,33.58,29,33.91,0,35.3
18,32.72,29,32.82,0,33.9
19,31.05,33,30.55,0,29
20,28.06,45,29.08,0,27
21,26.98,51,27.76,0,22.8
22,28.34,34,27.28,0,21.7
23,28.15,33,27.97,0,21.1
0,25.03,68,26.39,0,20.1
1,22.78,53,22.75,4,19.7
2,21.67,74,23.67,11,20.4
3,20.56,81,22.39,10,19.7
4,20.56,83,20.36,0,19.6
5,19.44,85,18.76,37,18.3
6,20,84,21.53,51,18.7
7,19.44,85,21.44,38,20
8,21.11,77,22.83,16,22.1
9,21.11,77,22.83,14,26.9
10,22.67,62,22.08,7,28.4
11,26.31,73,26.21,40,32.3
12,27.7,73,28.3,20,34.2
13,28.3,69,28.71,0,35.8
14,29.58,57,30.46,0,35.2
15,30.15,50,29.59,20,35.4
16,30.16,50,30.32,20,34.1
17,29.28,61,30.56,20,30.2
18,26.92,78,29.86,0,30.6
19,25.25,78,27.34,0,24.4
20,25.08,38,22.18,0,23.1
21,23.89,44,19.86,26,21
22,22.45,53,21.03,0,20.6
23,21.76,68,19.99,0,19.6
0,21.48,78,20.81,0,19
1,20.48,75,18.16,38,18.9
2,21.88,78,22.82,90,18.6
3,21.2,83,23,90,18.7
4,20.57,78,19.77,95,18.3
5,21.36,78,21.72,90,18.6
6,21.56,73,21.94,90,19.2
7,20.93,88,22.66,0,20
8,22.01,88,22.43,0,22.2
9,21.79,77,22.24,75,23.7
10,24.19,64,24.84,90,22.1
11,24.58,64,24.92,90,24.6
12,24.34,54,23.43,95,29.8
13,25.65,60,25.27,40,32.8
14,26.92,60,26.68,75,34.6
15,27.32,64,26.65,75,36.2
16,26.95,57,26.02,20,36.3
17,27.01,57,26.1,20,33
18,25.87,60,25.21,20,31.6
19,25.71,54,23.83,13,26.7
20,24.6,57,22.44,0,23.5
21,24.12,60,23.89,20,21.9
22,23.44,68,23.73,0,20.9
23,23.44,73,23.85,0,20.1
0,23.46,64,20.78,0,20
1,23.63,59,20.21,0,19.7
2,23.33,64,21.84,0,19.3
3,22.59,66,24.23,0,18.6
4,22.23,66,20.85,0,18.5
5,21.86,67,23.33,0,18.1
6,22.78,67,24.58,0,17.9
7,24.8,72,27.9,0,21
8,26.1,69,28.84,0,25.9
9,26.04,55,25.66,0,29.7
10,29.25,61,33.09,0,32.5
11,30.17,60,34,0,36.3
12,31.67,38,31,0,39.3
13,32.6,60,37.68,0,40.7
14,32.24,45,32.4,0,42.3
15,30.43,74,31.61,20,41.8
16,29.55,74,29.85,20,40.7
17,30.36,55,29.51,10,39.3
19,28.13,72,32.53,19,35.7
20,27.02,73,31.28,16,35.9
21,26.25,67,24.5,16,28.1
22,27.41,72,31.74,73,25.8
23,28.15,62,31.61,0,25.3
0,26.11,67,25.66,91,25.7
1,26.61,62,25.69,92,26.6
2,21.03,100,21.63,75,23.7
3,18.91,94,17.71,90,20.1
4,18.49,94,18.56,90,18.1
5,18.41,100,18.86,90,18
6,18.52,100,18.66,90,18.2
7,19,94,18.2,90,18.5
8,19.69,83,16.92,90,18.8
9,22.78,72,21.69,74,19.1
10,24.65,71,23.28,98,19.4
11,19.65,94,19.85,90,19.7
12,20.35,94,18.7,90,20.4
13,20,94,21.79,90,21.9
14,21.3,88,21.04,90,22.4
15,21.95,88,22.7,75,22.7
16,22.3,88,22.86,75,27.3
17,25.47,72,27.46,87,24.3
18,23.65,83,25.47,75,24.8
19,24,78,24.06,75,27.3
20,24,69,25.33,0,23.9
21,22.46,83,23.72,0,22.6
22,22.41,66,21.79,100,21.3
23,21.11,64,21.13,100,21
0,20.49,67,21.18,100,20.5
1,19.38,70,19.94,100,19.8
2,18.03,76,18.58,23,18.3
3,17.16,69,16.67,23,17.2
4,16.05,78,16.11,2,15.9
5,14.92,74,14.74,21,14.3
6,15.23,71,14.65,47,13.2
7,16.73,59,16.12,57,15.6
8,18.33,51,16.93,56,19
9,19.44,40,17.79,64,21.9
10,20.13,32,15.61,82,24
11,22.47,38,21.25,100,25.7
12,24.2,35,23.05,100,30
13,23.58,40,22.79,86,33.9
14,24.19,39,23.44,69,32.8
15,24.3,32,19.75,63,33
16,24.13,47,23.84,0,31.9
17,23.28,49,23.57,0,29.7
18,22.16,52,22.11,0,29.5
19,20.8,54,20.23,0,21.3
20,19.69,58,19.75,0,19.7
21,19.07,62,15.59,0,17.3
22,19.82,62,16.29,0,16.3
23,19.82,57,19.54,0,14.9
0,19.26,63,18.64,0,14.8
1,19.18,56,16.15,0,14.1
2,18.94,53,15.57,0,14
3,18.58,70,18.89,0,15.1
4,18.48,60,15.82,0,15.7
5,17.1,74,15.14,8,16.1
6,18.33,71,16.97,14,15
7,18.59,59,16.31,14,16.5
8,21.97,43,21.08,12,22.2
9,22.84,35,21.11,17,27
10,24.2,31,22.66,0,30
11,23.94,29,20.48,0,32.5
12,25.87,30,24.54,0,34.4
13,25.79,25,21.46,0,36.3
14,25.86,31,24.64,0,36
15,25.62,24,23.59,0,36.3
16,25.87,16,22.37,0,35.3
17,25.31,26,23.13,0,32
18,24.13,35,22.97,0,30.5
19,21.91,53,21.87,0,26.8
20,20.86,60,20.48,0,22.3
21,20.56,62,21.18,0,19.9
22,21.36,64,21.78,0,18.3
23,21.36,56,21.42,0,17.3
0,20.8,61,20.48,0,17.4
1,20.56,63,20.96,0,18.2
2,19.91,63,20.11,0,18.7
3,19.13,68,18.84,0,18.2
4,18.58,70,18.57,0,17.8
5,18.58,69,18.19,0,17.3
6,19.2,64,18.63,0,16.8
7,20.31,63,19.06,0,19
8,21.42,60,20.27,0,23.1
9,22.53,56,21.69,0,26.2
10,22.5,49,18.65,0,28.9
11,25.25,46,24.86,0,30.9
12,25.29,38,21.18,0,33.5
13,27.53,35,26.51,0,35.4
14,27.28,38,26.56,0,36.6
15,27.62,42,27.47,0,37
16,26.73,49,26.51,0,36.6
17,26.11,54,26.87,0,34
18,24.69,60,25.58,0,31.3
19,23.33,72,25.5,0,27
20,23.03,73,25.17,0,23.5
21,23.33,73,25.28,0,21.8
22,23.82,69,25.27,0,21.4
23,23.58,58,22.63,0,21.7
0,23.42,56,18.35,0,22.7
1,22.59,57,17.64,0,22.2
2,21.67,70,23.02,0,21.7
3,21.36,71,22.68,0,21.2
4,21.11,73,21.87,1,20.9
5,20.56,75,21.28,37,20.6
6,20.8,76,21.69,54,20.6
7,20.42,91,19.69,50,20.6
8,22.22,74,23.49,49,21.9
9,22.84,71,24.09,57,26.8
10,23.08,71,25.36,100,26.9
11,22.99,68,22.75,90,27.7
12,23.23,65,22.87,0,26.9
13,25.37,55,25.12,38,26.4
14,22.28,78,24.87,99,26.7
15,23.81,69,23.99,99,26.3
16,22.04,78,21.96,75,25.8
17,24.38,65,24.54,87,25.2
18,22.04,79,24.31,100,24.3
19,22.22,81,22.42,100,23.8
20,21.73,85,22.18,100,23.5
